area_code,industry_code,occupation_code,value
0017900,000000,291041,0.0
0017900,000000,291051,930.0
0017900,000000,291071,190.0
0017900,000000,291081,30.0
0017900,000000,291122,0.0
0017900,000000,291123,470.0
0017900,000000,291125,60.0
0017900,000000,291126,340.0
0017900,000000,291127,260.0
0017900,000000,291128,40.0
0017900,000000,291131,110.0
0017900,000000,291141,8670.0
0017900,000000,291151,190.0
0017900,000000,291171,440.0
0017900,000000,291211,0.0
0017900,000000,291215,520.0
0017900,000000,291216,60.0
0017900,000000,291223,60.0
0017900,000000,291228,690.0
0017900,000000,291248,60.0
0017900,000000,291292,610.0
0017900,000000,292031,230.0
0017900,000000,292032,100.0
0017900,000000,292033,40.0
0017900,000000,292034,760.0
0017900,000000,292035,90.0
0017900,000000,292051,120.0
0017900,000000,292052,1080.0
0017900,000000,292055,280.0
0017900,000000,292056,0.0
0017900,000000,292061,1830.0
0017900,000000,292081,190.0
0017900,000000,292091,40.0
0017900,000000,292098,830.0
0017900,000000,299091,70.0
0017900,000000,311131,3740.0
0017900,000000,312021,200.0
0017900,000000,319011,190.0
0017900,000000,319091,960.0
0017900,000000,319092,2060.0
0017900,000000,319093,100.0
0017900,000000,319094,140.0
0017900,000000,319095,90.0
0017900,000000,319096,520.0
0017900,000000,319097,400.0
0017900,000000,319099,150.0
0017900,000000,413011,340.0
0017900,000000,413021,2010.0
0017900,000000,413031,590.0
0017900,000000,413041,140.0
0017900,000000,413091,2090.0
0017900,000000,414011,560.0
0017900,000000,414012,3670.0
0017900,000000,419021,360.0
0017900,000000,419022,860.0
0017900,000000,419031,40.0
0017900,000000,419041,50.0
0017900,000000,431011,7200.0
0017900,000000,432011,250.0
0017900,000000,433011,1410.0
0017900,000000,433021,1300.0
0017900,000000,433031,3320.0
0017900,000000,433061,300.0
0017900,000000,433071,980.0
0017900,000000,434011,60.0
0017900,000000,434031,370.0
0017900,000000,434041,70.0
0017900,000000,434051,11260.0
0017900,000000,434061,50.0
0017900,000000,434071,190.0
0017900,000000,434081,790.0
0017900,000000,434111,670.0
0017900,000000,434121,150.0
0017900,000000,434131,550.0
0017900,000000,434141,50.0
0017900,000000,434151,180.0
0017900,000000,434161,400.0
0017900,000000,434171,1710.0
0017900,000000,434199,290.0
0017900,000000,436011,790.0
0017900,000000,436012,500.0
0017900,000000,436013,1590.0
0017900,000000,436014,8240.0
0017900,000000,439021,390.0
0017900,000000,439041,1210.0
0017900,000000,439051,190.0
0017900,000000,439061,5950.0
0017900,000000,439111,80.0
0017980,000000,111011,200.0
0017980,000000,111021,1880.0
0017980,000000,111031,30.0
0017980,000000,112021,110.0
0017980,000000,112022,260.0
0017980,000000,113021,310.0
0017980,000000,113031,400.0
0017980,000000,113051,150.0
0017980,000000,113061,40.0
0017980,000000,113071,60.0
0017980,000000,113121,140.0
0017980,000000,113131,50.0
0017980,000000,119021,160.0
0017980,000000,119031,40.0
0017980,000000,119032,280.0
0017980,000000,119033,50.0
0017980,000000,119039,250.0
0017980,000000,119041,70.0
0017980,000000,119051,260.0
0017980,000000,119111,350.0
0017980,000000,119141,210.0
0017980,000000,119151,110.0
0017980,000000,119198,470.0
0017980,000000,131031,520.0
0017980,000000,131041,230.0
0017980,000000,131051,90.0
0017980,000000,131071,530.0
0017980,000000,131081,180.0
0017980,000000,131111,730.0
0017980,000000,131121,40.0
0017980,000000,131131,40.0
0017980,000000,131141,70.0
0017980,000000,131151,240.0
0017980,000000,131161,370.0
0017980,000000,131198,1000.0
0017980,000000,132011,600.0
0017980,000000,132031,70.0
0017980,000000,132041,0.0
0017980,000000,132052,90.0
0017980,000000,132072,220.0
0017980,000000,132081,40.0
0017980,000000,132082,0.0
0017980,000000,151211,890.0
0017980,000000,151212,80.0
0017980,000000,151231,50.0
0017980,000000,151232,1200.0
0017980,000000,151241,0.0
0017980,000000,151244,140.0
0017980,000000,151245,200.0
0017980,000000,151251,360.0
0017980,000000,151256,830.0
0017980,000000,151257,150.0
0017980,000000,151299,540.0
0017980,000000,152031,40.0
0017980,000000,171011,0.0
0017980,000000,172051,90.0
0017980,000000,172061,70.0
0017980,000000,172071,40.0
0017980,000000,172072,0.0
0017980,000000,172111,60.0
0017980,000000,172112,140.0
0017980,000000,172141,100.0
0017980,000000,172199,50.0
0017980,000000,173011,30.0
0017980,000000,173022,50.0
0017980,000000,173023,60.0
0017980,000000,173031,30.0
0017980,000000,173098,60.0
0017980,000000,193031,90.0
0017980,000000,194031,170.0
0017980,000000,194099,50.0
0017980,000000,195011,30.0
0017980,000000,195012,30.0
0017980,000000,211012,210.0
0017980,000000,211018,190.0
0017980,000000,211021,110.0
0017980,000000,211022,100.0
0017980,000000,211092,90.0
0017980,000000,211093,210.0
0017980,000000,211099,50.0
0017980,000000,212011,0.0
0017980,000000,231011,290.0
0017980,000000,232011,170.0
0017980,000000,232099,50.0
0017980,000000,271024,70.0
0017980,000000,271026,70.0
0017980,000000,273023,80.0
0017980,000000,273031,80.0
0017980,000000,291021,40.0
0017980,000000,291031,210.0
0017980,000000,291051,340.0
0017980,000000,291071,130.0
0017980,000000,291122,140.0
0017980,000000,291123,200.0
0017980,000000,291125,50.0
0017980,000000,291126,140.0
0017980,000000,291127,50.0
0017980,000000,291131,60.0
0017980,000000,291141,2310.0
0017980,000000,291151,0.0
0017980,000000,291171,160.0
0017980,000000,291221,0.0
0017980,000000,291228,240.0
0017980,000000,291292,200.0
0017980,000000,292032,120.0
0017980,000000,292034,190.0
0017980,000000,292035,0.0
0017980,000000,292052,350.0
0017980,000000,292055,140.0
0017980,000000,292056,80.0
0017980,000000,292057,50.0
0017980,000000,292061,800.0
0017980,000000,292081,70.0
0017980,000000,292098,430.0
0017980,000000,299098,70.0
0017980,000000,311131,1100.0
0017980,000000,311133,270.0
0017980,000000,312021,90.0
0017980,000000,312022,70.0
0017980,000000,319011,30.0
0017980,000000,319091,270.0
0017980,000000,319092,1020.0
0017980,000000,319093,100.0
0017980,000000,319094,40.0
0017980,000000,319096,60.0
0017980,000000,319097,90.0
0017980,000000,319099,140.0
0017980,000000,413011,70.0
0017980,000000,413021,450.0
0017980,000000,413031,330.0
0017980,000000,413091,730.0
0017980,000000,414011,70.0
0017980,000000,414012,610.0
0017980,000000,419022,210.0
0017980,000000,419031,0.0
0017980,000000,419041,0.0
0017980,000000,431011,1280.0
0017980,000000,432011,70.0
0017980,000000,433011,250.0
0017980,000000,433021,350.0
0017980,000000,433031,840.0
0017980,000000,433051,150.0
0017980,000000,433061,250.0
0017980,000000,433071,320.0
0017980,000000,434031,160.0
0017980,000000,434051,3570.0
0017980,000000,434061,110.0
0017980,000000,434081,370.0
0017980,000000,434131,200.0
0017980,000000,434161,190.0
0017980,000000,434171,830.0
0017980,000000,434199,190.0
0017980,000000,436011,190.0
0017980,000000,436012,110.0
0017980,000000,436013,650.0
0017980,000000,436014,1660.0
0017980,000000,439021,100.0
0017980,000000,439041,110.0
0017980,000000,439051,60.0
0017980,000000,439061,1810.0
0017980,000000,439071,50.0
0017980,000000,439199,140.0
0018020,000000,111011,40.0
0018020,000000,111021,800.0
0018020,000000,112021,140.0
0018020,000000,112022,100.0
0018020,000000,113021,180.0
0018020,000000,113031,130.0
0018020,000000,113051,450.0
0018020,000000,113071,40.0
0018020,000000,113121,90.0
0018020,000000,119021,0.0
0018020,000000,119032,50.0
0018020,000000,119041,190.0
0018020,000000,119051,70.0
0018020,000000,119111,150.0
0018020,000000,119141,40.0
0018020,000000,119151,40.0
0018020,000000,119198,60.0
0018020,000000,131041,80.0
0018020,000000,131051,140.0
0018020,000000,131071,340.0
0018020,000000,131081,70.0
0018020,000000,131111,180.0
0018020,000000,131151,100.0
0018020,000000,131161,240.0
0018020,000000,131198,240.0
0018020,000000,132011,460.0
0018020,000000,132052,0.0
0018020,000000,132072,70.0
0018020,000000,132098,70.0
0018020,000000,151211,460.0
0018020,000000,151232,170.0
0018020,000000,151244,110.0
0018020,000000,151245,50.0
0018020,000000,151251,50.0
0018020,000000,151256,350.0
0018020,000000,172051,0.0
0018020,000000,172071,140.0
0018020,000000,172072,0.0
0018020,000000,172112,690.0
0018020,000000,172141,1030.0
0018020,000000,172199,30.0
0018020,000000,173013,90.0
0018020,000000,173022,0.0
0018020,000000,173026,190.0
0018020,000000,195011,70.0
0018020,000000,211012,70.0
0018020,000000,211015,40.0
0018020,000000,211018,30.0
0018020,000000,211021,150.0
0018020,000000,211093,100.0
0018020,000000,211094,30.0
0018020,000000,231011,50.0
0018020,000000,232011,50.0
0018020,000000,271024,30.0
0018020,000000,273031,60.0
0018020,000000,291021,30.0
0018020,000000,291051,50.0
0018020,000000,291122,50.0
0018020,000000,291123,60.0
0018020,000000,291126,40.0
0018020,000000,291141,590.0
0018020,000000,291171,40.0
0018020,000000,291228,70.0
0018020,000000,291292,0.0
0018020,000000,292034,60.0
0018020,000000,292052,90.0
0018020,000000,292053,100.0
0018020,000000,292061,150.0
0018020,000000,292098,90.0
0018020,000000,311131,340.0
0018020,000000,319091,0.0
0018020,000000,319092,190.0
0018020,000000,319096,40.0
0018020,000000,319099,70.0
0018020,000000,413021,130.0
0018020,000000,413031,0.0
0018020,000000,413091,130.0
0018020,000000,414011,180.0
0018020,000000,414012,370.0
0018020,000000,419031,60.0
0018020,000000,431011,390.0
0018020,000000,433011,30.0
0018020,000000,433021,90.0
0018020,000000,433031,410.0
0018020,000000,433071,140.0
0018020,000000,434051,960.0
0018020,000000,434061,30.0
0018020,000000,434081,110.0
0018020,000000,434111,70.0
0018020,000000,434151,60.0
0018020,000000,434161,30.0
0018020,000000,434171,190.0
0018020,000000,436011,120.0
0018020,000000,436012,0.0
0018020,000000,436013,220.0
0018020,000000,436014,500.0
0018020,000000,439021,40.0
0018020,000000,439041,60.0
0018020,000000,439061,1030.0
0018020,000000,439199,40.0
0018140,000000,111011,1050.0
0018140,000000,111021,12000.0
0018140,000000,111031,300.0
0018140,000000,112011,100.0
0018140,000000,112021,1850.0
0018140,000000,112022,2360.0
0018140,000000,113021,3570.0
0018140,000000,113031,5200.0
0018140,000000,113051,1150.0
0018140,000000,113061,510.0
0018140,000000,113071,1210.0
0018140,000000,113111,150.0
0018140,000000,113121,1080.0
0018140,000000,113131,230.0
0018140,000000,119021,1820.0
0018140,000000,119031,410.0
0018140,000000,119032,1630.0
0018140,000000,119033,1020.0
0018140,000000,119039,250.0
0018140,000000,119041,1010.0
0018140,000000,119051,1910.0
0018140,000000,119081,0.0
0018140,000000,119111,2880.0
0018140,000000,119121,290.0
0018140,000000,119131,60.0
0018140,000000,119141,1980.0
0018140,000000,119151,0.0
0018140,000000,119161,70.0
0018140,000000,119198,3290.0
0018140,000000,131031,4160.0
0018140,000000,131032,0.0
0018140,000000,131041,2490.0
0018140,000000,131051,1520.0
0018140,000000,131071,6700.0
0018140,000000,131075,520.0
0018140,000000,131081,1490.0
0018140,000000,131111,7130.0
0018140,000000,131121,950.0
0018140,000000,131131,930.0
0018140,000000,131141,680.0
0018140,000000,131151,3260.0
0018140,000000,131161,6960.0
0018140,000000,131198,12840.0
0018140,000000,132011,11360.0
0018140,000000,132031,230.0
0018140,000000,132041,770.0
0018140,000000,132052,1540.0
0018140,000000,132053,1060.0
0018140,000000,132061,970.0
0018140,000000,132071,210.0
0018140,000000,132072,2500.0
0018140,000000,132081,480.0
0018140,000000,132082,170.0
0018140,000000,132098,4920.0
0018140,000000,151211,7870.0
0018140,000000,151212,1390.0
0018140,000000,151221,0.0
0018140,000000,151231,1700.0
0018140,000000,151232,5720.0
0018140,000000,151241,1620.0
0018140,000000,151244,2400.0
0018140,000000,151245,1050.0
0018140,000000,151251,1620.0
0018140,000000,151256,13360.0
0018140,000000,151257,1390.0
0018140,000000,151299,3810.0
0018140,000000,152011,560.0
0018140,000000,152031,1320.0
0018140,000000,152041,210.0
0018140,000000,152098,290.0
0018140,000000,171011,920.0
0018140,000000,171012,0.0
0018140,000000,171022,320.0
0018140,000000,172011,190.0
0018140,000000,172021,30.0
0018140,000000,172031,120.0
0018140,000000,172041,260.0
0018140,000000,172051,1990.0
0018140,000000,172061,110.0
0018140,000000,172071,1490.0
0018140,000000,172072,770.0
0018140,000000,172081,190.0
0018140,000000,172111,70.0
0018140,000000,172112,2730.0
0018140,000000,172131,280.0
0018140,000000,172141,3030.0
0018140,000000,172199,1420.0
0018140,000000,173011,1010.0
0018140,000000,173012,130.0
0018140,000000,173013,400.0
0018140,000000,173019,110.0
0018140,000000,173022,380.0
0018140,000000,173023,580.0
0018140,000000,173024,60.0
0018140,000000,173025,100.0
0018140,000000,173026,670.0
0018140,000000,173027,440.0
0018140,000000,173031,440.0
0018140,000000,173098,430.0
0018140,000000,191012,150.0
0018140,000000,191013,0.0
0018140,000000,191022,0.0
0018140,000000,191023,40.0
0018140,000000,191029,170.0
0018140,000000,191031,200.0
0018140,000000,191041,180.0
0018140,000000,191042,920.0
0018140,000000,192012,60.0
0018140,000000,192021,40.0
0018140,000000,192031,640.0
0018140,000000,192041,790.0
0018140,000000,192042,100.0
0018140,000000,192043,170.0
0018140,000000,192099,140.0
0018140,000000,193022,40.0
0018140,000000,193031,750.0
0018140,000000,193039,50.0
0018140,000000,193041,80.0
0018140,000000,193051,190.0
0018140,000000,193091,0.0
0018140,000000,193099,680.0
0018140,000000,194021,1140.0
0018140,000000,194031,310.0
0018140,000000,194042,270.0
0018140,000000,194045,50.0
0018140,000000,194061,130.0
0018140,000000,194092,150.0
0018140,000000,194099,370.0
0018140,000000,195011,1010.0
0018140,000000,195012,140.0
0018140,000000,211012,1780.0
0018140,000000,211013,160.0
0018140,000000,211015,1260.0
0018140,000000,211018,1470.0
0018140,000000,211019,110.0
0018140,000000,211021,1450.0
0018140,000000,211022,1630.0
0018140,000000,211023,1320.0
0018140,000000,211029,570.0
0018140,000000,211091,510.0
0018140,000000,211092,620.0
0018140,000000,211093,3110.0
0018140,000000,211094,530.0
0018140,000000,211099,580.0
0018140,000000,212011,190.0
0018140,000000,212021,80.0
0018140,000000,231011,4850.0
0018140,000000,231012,40.0
0018140,000000,231021,0.0
0018140,000000,231023,410.0
0018140,000000,232011,2240.0
0018140,000000,232093,0.0
0018140,000000,232099,150.0
0018140,000000,271011,270.0
0018140,000000,271012,0.0
0018140,000000,271013,70.0
0018140,000000,271014,170.0
0018140,000000,271019,0.0
0018140,000000,271021,170.0
0018140,000000,271022,140.0
0018140,000000,271023,280.0
0018140,000000,271024,1540.0
0018140,000000,271025,570.0
0018140,000000,271026,1260.0
0018140,000000,271027,100.0
0018140,000000,273011,210.0
0018140,000000,273023,390.0
0018140,000000,273031,2480.0
0018140,000000,273041,750.0
0018140,000000,273042,320.0
0018140,000000,273043,300.0
0018140,000000,273091,780.0
0018140,000000,273092,70.0
0018140,000000,273099,300.0
0018140,000000,291011,300.0
0018140,000000,291021,530.0
0018140,000000,291031,360.0
0018140,000000,291041,340.0
0018140,000000,291051,2140.0
0018140,000000,291071,540.0
0018140,000000,291081,60.0
0018140,000000,291122,750.0
0018140,000000,291123,1170.0
0018140,000000,291124,40.0
0018140,000000,291125,110.0
0018140,000000,291126,920.0
0018140,000000,291127,1050.0
0018140,000000,291128,90.0
0018140,000000,291129,280.0
0018140,000000,291131,680.0
0018140,000000,291141,23250.0
0018140,000000,291151,420.0
0018140,000000,291161,0.0
0018140,000000,291171,1410.0
0018140,000000,291181,0.0
0018140,000000,291211,300.0
0018140,000000,291215,320.0
0018140,000000,291216,0.0
0018140,000000,291218,190.0
0018140,000000,291221,300.0
0018140,000000,291223,110.0
0018140,000000,291228,2600.0
0018140,000000,291248,270.0
0018140,000000,291292,1580.0
0018140,000000,291298,80.0
0018140,000000,292031,200.0
0018140,000000,292032,410.0
0018140,000000,292033,90.0
0018140,000000,292034,1480.0
0018140,000000,292035,180.0
0018140,000000,292051,150.0
0018140,000000,292052,2700.0
0018140,000000,292053,430.0
0018140,000000,292055,730.0
0018140,000000,292056,930.0
0018140,000000,292057,330.0
0018140,000000,292061,6620.0
0018140,000000,292081,540.0
0018140,000000,292091,150.0
0018140,000000,292098,2450.0
0018140,000000,299091,230.0
0018140,000000,299092,30.0
0018140,000000,299098,0.0
0018140,000000,311131,8770.0
0018140,000000,311132,300.0
0018140,000000,311133,190.0
0018140,000000,312011,290.0
0018140,000000,312021,610.0
0018140,000000,312022,40.0
0018140,000000,319011,590.0
0018140,000000,319091,2450.0
0018140,000000,319092,4470.0
0018140,000000,319093,380.0
0018140,000000,319094,260.0
0018140,000000,319095,180.0
0018140,000000,319096,1040.0
0018140,000000,319097,850.0
0018140,000000,319099,670.0
0018140,000000,413011,730.0
0018140,000000,413021,4100.0
0018140,000000,413031,3360.0
0018140,000000,413041,270.0
0018140,000000,413091,8260.0
0018140,000000,414011,2820.0
0018140,000000,414012,9560.0
0018140,000000,419021,0.0
0018140,000000,419022,2000.0
0018140,000000,419031,250.0
0018140,000000,419041,1740.0
0018140,000000,431011,10190.0
0018140,000000,432011,560.0
0018140,000000,432021,120.0
0018140,000000,432099,40.0
0018140,000000,433011,3120.0
0018140,000000,433021,3910.0
0018140,000000,433031,9970.0
0018140,000000,433051,870.0
0018140,000000,433061,0.0
0018140,000000,433071,2930.0
0018140,000000,433099,260.0
0018140,000000,434011,470.0
0018140,000000,434021,50.0
0018140,000000,434031,1780.0
0018140,000000,434041,200.0
0018140,000000,434051,30030.0
0018140,000000,434061,1010.0
0018140,000000,434071,790.0
0018140,000000,434081,1100.0
0018140,000000,434111,790.0
0018140,000000,434121,820.0
0018140,000000,434131,2150.0
0018140,000000,434151,2030.0
0018140,000000,434161,1470.0
0018140,000000,434171,7450.0
0018140,000000,434181,250.0
0018140,000000,434199,610.0
0018140,000000,436011,4330.0
0018140,000000,436012,990.0
0018140,000000,436013,6280.0
0018140,000000,436014,10040.0
0018140,000000,439021,1180.0
0018140,000000,439022,160.0
0018140,000000,439041,2310.0
0018140,000000,439051,780.0
0018140,000000,439061,20280.0
0018140,000000,439071,1160.0
0018140,000000,439081,30.0
0018140,000000,439111,120.0
0018140,000000,439199,1050.0
0018580,000000,111011,40.0
0018580,000000,111021,3250.0
0018580,000000,111031,40.0
0018580,000000,112021,60.0
0018580,000000,112022,250.0
0018580,000000,113021,110.0
0018580,000000,113031,370.0
0018580,000000,113051,100.0
0018580,000000,113061,50.0
0018580,000000,113071,150.0
0018580,000000,113121,100.0
0018580,000000,119021,640.0
0018580,000000,119032,440.0
0018580,000000,119033,130.0
0018580,000000,119041,0.0
0018580,000000,119051,280.0
0018580,000000,119081,70.0
0018580,000000,119111,430.0
0018580,000000,119141,320.0
0018580,000000,119151,100.0
0018580,000000,119198,180.0
0018580,000000,131031,70.0
0018580,000000,131041,320.0
0018580,000000,131051,350.0
0018580,000000,131071,440.0
0018580,000000,131075,0.0
0018580,000000,131081,160.0
0018580,000000,131111,240.0
0018580,000000,131121,80.0
0018580,000000,131131,60.0
0018580,000000,131151,240.0
0018580,000000,131161,160.0
0018580,000000,131198,1360.0
0018580,000000,132011,1200.0
0018580,000000,132031,40.0
0018580,000000,132072,320.0
0018580,000000,132082,80.0
0018580,000000,132098,190.0
0018580,000000,151211,230.0
0018580,000000,151212,30.0
0018580,000000,151231,120.0
0018580,000000,151232,460.0
0018580,000000,151241,60.0
0018580,000000,151244,390.0
0018580,000000,151245,60.0
0018580,000000,151251,70.0
0018580,000000,151256,300.0
0018580,000000,151257,50.0
0018580,000000,151299,330.0
0018580,000000,171011,110.0
0018580,000000,171022,190.0
0018580,000000,172011,100.0
0018580,000000,172041,280.0
0018580,000000,172051,440.0
0018580,000000,172071,160.0
0018580,000000,172072,50.0
0018580,000000,172081,70.0
0018580,000000,172111,90.0
0018580,000000,172112,0.0
0018580,000000,172141,170.0
0018580,000000,172171,110.0
0018580,000000,172199,160.0
0018580,000000,173011,240.0
0018580,000000,173013,70.0
0018580,000000,173022,180.0
0018580,000000,173023,170.0
0018580,000000,173025,0.0
0018580,000000,173026,40.0
0018580,000000,173027,40.0
0018580,000000,173031,100.0
0018580,000000,173098,370.0
0018580,000000,191031,80.0
0018580,000000,192021,0.0
0018580,000000,192031,80.0
0018580,000000,192041,60.0
0018580,000000,192042,0.0
0018580,000000,192099,70.0
0018580,000000,193031,120.0
0018580,000000,194021,40.0
0018580,000000,194031,220.0
0018580,000000,194042,50.0
0018580,000000,194045,120.0
0018580,000000,194099,200.0
0018580,000000,195011,430.0
0018580,000000,195012,40.0
0018580,000000,211012,590.0
0018580,000000,211015,90.0
0018580,000000,211018,170.0
0018580,000000,211021,300.0
0018580,000000,211022,200.0
0018580,000000,211023,50.0
0018580,000000,211029,50.0
0018580,000000,211091,50.0
0018580,000000,211092,90.0
0018580,000000,211093,390.0
0018580,000000,211094,70.0
0018580,000000,211099,0.0
0018580,000000,231023,60.0
0018580,000000,232011,410.0
0018580,000000,232093,90.0
0018580,000000,271024,70.0
0018580,000000,271025,60.0
0018580,000000,271026,50.0
0018580,000000,273023,50.0
0018580,000000,273031,260.0
0018580,000000,273043,0.0
0018580,000000,273091,80.0
0018580,000000,291021,90.0
0018580,000000,291031,110.0
0018580,000000,291041,0.0
0018580,000000,291051,340.0
0018580,000000,291122,140.0
0018580,000000,291123,280.0
0018580,000000,291124,0.0
0018580,000000,291126,250.0
0018580,000000,291127,0.0
0018580,000000,291131,50.0
0018580,000000,291141,3770.0
0018580,000000,291151,0.0
0018580,000000,291171,200.0
0018580,000000,291215,0.0
0018580,000000,291228,0.0
0018580,000000,291292,180.0
0018580,000000,291298,0.0
0018580,000000,292032,80.0
0018580,000000,292033,40.0
0018580,000000,292034,490.0
0018580,000000,292035,50.0
0018580,000000,292052,480.0
0018580,000000,292055,160.0
0018580,000000,292056,0.0
0018580,000000,292057,120.0
0018580,000000,292061,1180.0
0018580,000000,292081,170.0
0018580,000000,292098,410.0
0018580,000000,299091,30.0
0018580,000000,311131,1530.0
0018580,000000,311132,120.0
0018580,000000,312011,80.0
0018580,000000,312021,160.0
0018580,000000,312022,110.0
0018580,000000,319091,420.0
0018580,000000,319092,1290.0
0018580,000000,319096,0.0
0018580,000000,319097,150.0
0018580,000000,319099,260.0
0018580,000000,413011,100.0
0018580,000000,413021,410.0
0018580,000000,413031,420.0
0018580,000000,413091,1150.0
0018580,000000,414011,180.0
0018580,000000,414012,1270.0
0018580,000000,419022,200.0
0018580,000000,419041,70.0
0018580,000000,431011,1580.0
0018580,000000,432011,110.0
0018580,000000,433011,310.0
0018580,000000,433021,480.0
0018580,000000,433031,1920.0
0018580,000000,433051,170.0
0018580,000000,433061,90.0
0018580,000000,433071,660.0
0018580,000000,434011,30.0
0018580,000000,434031,210.0
0018580,000000,434041,0.0
0018580,000000,434051,3190.0
0018580,000000,434061,190.0
0018580,000000,434071,190.0
0018580,000000,434081,690.0
0018580,000000,434111,80.0
0018580,000000,434121,40.0
0018580,000000,434141,100.0
0018580,000000,434151,230.0
0018580,000000,434161,210.0
0018580,000000,434171,1100.0
0018580,000000,434181,80.0
0018580,000000,434199,930.0
0018580,000000,436011,330.0
0018580,000000,436012,410.0
0018580,000000,436013,1720.0
0018580,000000,436014,2360.0
0018580,000000,439021,250.0
0018580,000000,439041,260.0
0018580,000000,439051,90.0
0018580,000000,439061,5350.0
0018580,000000,439199,200.0
0018700,000000,111021,550.0
0018700,000000,112021,40.0
0018700,000000,112022,50.0
0018700,000000,113021,90.0
0018700,000000,113031,140.0
0018700,000000,119021,60.0
0018700,000000,119032,60.0
0018700,000000,119041,70.0
0018700,000000,119051,70.0
0018700,000000,119111,120.0
0018700,000000,119121,70.0
0018700,000000,119151,90.0
0018700,000000,119198,120.0
0018700,000000,131041,110.0
0018700,000000,131051,40.0
0018700,000000,131071,150.0
0018700,000000,131111,30.0
0018700,000000,131121,70.0
0018700,000000,131131,30.0
0018700,000000,131151,60.0
0018700,000000,131161,50.0
0018700,000000,131198,320.0
0018700,000000,132011,240.0
0018700,000000,132052,50.0
0018700,000000,132072,60.0
0018700,000000,132098,40.0
0018700,000000,151211,200.0
0018700,000000,151231,50.0
0018700,000000,151232,190.0
0018700,000000,151244,140.0
0018700,000000,151251,40.0
0018700,000000,151256,300.0
0018700,000000,151257,60.0
0018700,000000,151299,100.0
0018700,000000,171022,50.0
0018700,000000,172051,170.0
0018700,000000,172071,30.0
0018700,000000,172072,0.0
0018700,000000,172112,0.0
0018700,000000,172141,110.0
0018700,000000,172199,100.0
0018700,000000,173011,40.0
0018700,000000,173023,0.0
0018700,000000,191013,70.0
0018700,000000,191023,100.0
0018700,000000,191031,60.0
0018700,000000,192042,40.0
0018700,000000,193031,30.0
0018700,000000,194021,200.0
0018700,000000,194045,60.0
0018700,000000,211012,190.0
0018700,000000,211015,30.0
0018700,000000,211018,30.0
0018700,000000,211021,30.0
0018700,000000,211022,50.0
0018700,000000,211093,150.0
0018700,000000,212011,110.0
0018700,000000,212021,0.0
0018700,000000,231011,60.0
0018700,000000,232011,0.0
0018700,000000,271024,50.0
0018700,000000,273031,140.0
0018700,000000,291071,70.0
0018700,000000,291122,50.0
0018700,000000,291123,120.0
0018700,000000,291127,40.0
0018700,000000,291131,40.0
0018700,000000,291171,70.0
0018700,000000,291228,360.0
0018700,000000,291292,70.0
0018700,000000,292052,80.0
0018700,000000,292055,30.0
0018700,000000,292056,120.0
0018700,000000,292061,60.0
0018700,000000,292081,0.0
0018700,000000,299091,40.0
0018700,000000,311131,470.0
0018700,000000,319011,40.0
0018700,000000,319091,90.0
0018700,000000,319092,300.0
0018700,000000,319093,40.0
0018700,000000,319094,80.0
0018700,000000,319096,60.0
0018700,000000,319097,50.0
0018700,000000,413021,0.0
0018700,000000,413031,40.0
0018700,000000,413091,140.0
0018700,000000,414012,100.0
0018700,000000,419022,60.0
0018700,000000,431011,300.0
0018700,000000,433021,210.0
0018700,000000,433031,320.0
0018700,000000,433071,70.0
0018700,000000,434031,40.0
0018700,000000,434051,310.0
0018700,000000,434081,60.0
0018700,000000,434131,50.0
0018700,000000,434171,270.0
0018700,000000,434199,190.0
0018700,000000,436011,70.0
0018700,000000,436013,460.0
0018700,000000,436014,850.0
0018700,000000,439061,490.0
0018700,000000,439199,70.0
0018880,000000,111011,210.0
0018880,000000,111021,1940.0
0018880,000000,111031,50.0
0018880,000000,112021,0.0
0018880,000000,112022,290.0
0018880,000000,113021,290.0
0018880,000000,113031,260.0
0018880,000000,113051,50.0
0018880,000000,113061,30.0
0018880,000000,113071,40.0
0018880,000000,113121,100.0
0018880,000000,119021,360.0
0018880,000000,119032,0.0
0018880,000000,119041,180.0
0018880,000000,119051,540.0
0018880,000000,119081,90.0
0018880,000000,119111,180.0
0018880,000000,119141,450.0
0018880,000000,119151,30.0
0018880,000000,119198,350.0
0018880,000000,131031,50.0
0018880,000000,131041,270.0
0018880,000000,131051,130.0
0018880,000000,131071,280.0
0018880,000000,131081,230.0
0018880,000000,131111,650.0
0018880,000000,131121,50.0
0018880,000000,131141,30.0
0018880,000000,131151,370.0
0018880,000000,131161,240.0
0018880,000000,131198,2170.0
0018880,000000,132011,630.0
0018880,000000,132031,140.0
0018880,000000,132052,130.0
0018880,000000,132072,220.0
0018880,000000,132081,40.0
0018880,000000,132082,100.0
0018880,000000,132098,250.0
0018880,000000,151211,340.0
0018880,000000,151212,260.0
0018880,000000,151231,40.0
0018880,000000,151232,560.0
0018880,000000,151241,50.0
0018880,000000,151244,190.0
0018880,000000,151245,0.0
0018880,000000,151251,0.0
0018880,000000,151256,1200.0
0018880,000000,151257,70.0
0018880,000000,151299,390.0
0018880,000000,152031,160.0
0018880,000000,171011,90.0
0018880,000000,171022,50.0
0018880,000000,172011,290.0
0018880,000000,172051,290.0
0018880,000000,172061,90.0
0018880,000000,172071,130.0
0018880,000000,172072,360.0
0018880,000000,172081,30.0
